Author,Published,Comment,Likes,Dislikes,Article,Keyword
'Wagner Lima,2015-11-13T21:55:05,Falem a verdade!!!!,5,2,CLA suspende lançamento de foguete no MA após falha no motor,CLA;;;;;'
'Julio Santos,2015-11-14T09:03:37,"não deve ter explodido, porque o alemão e o sueco desligou.",2,6,CLA suspende lançamento de foguete no MA após falha no motor,CLA;;;;;'
'Marlon Figueiredo,2015-11-13T19:22:41,"Uma pena! Porém o Brasil deve continuar seu desenvolvimento na tecnologia aeroespacial, pois disso também depende o progresso e a soberania de uma nação.",40,6,CLA suspende lançamento de foguete no MA após falha no motor,CLA;;;;;'
'Wagner Lima,2015-11-13T21:55:05,Falem a verdade!!!!,5,2,CLA suspende lançamento de foguete no MA após falha no motor,CLA;;;;;'
'Julio Santos,2015-11-14T09:03:37,"não deve ter explodido, porque o alemão e o sueco desligou.",2,6,CLA suspende lançamento de foguete no MA após falha no motor,CLA;;;;;'
'Jairo Holsback,2015-11-14T07:48:27,Mais um órgão das organizações Tabajara !!!!,12,2,CLA suspende lançamento de foguete no MA após falha no motor,CLA;;;;;'
'Julio Santos,2015-11-14T09:02:36,sexta feira 13,3,5,CLA suspende lançamento de foguete no MA após falha no motor,CLA;;;;;'
'Alim Pereira,2015-11-14T12:27:48,"Falem a verdade, explodiu tudo mas projeto fracassando é venha conhecer esse profissionais aqui na festas, eu sou de Alcântara.",0,5,CLA suspende lançamento de foguete no MA após falha no motor,CLA;;;;;'
'Slaf Sales,2015-11-14T18:42:33,benzeu o foguete?,8,2,CLA suspende lançamento de foguete no MA após falha no motor,CLA;;;;;'
'Davijunior,2014-01-07T23:33:34,prefiro meu celta 2007 1.0 flex motorzinho do bichão é veneno puro 160 km brincando e com ar ligado.,4,32,"Protagonista da Mercedes em 2014, CLA chega por R$ 147,5 mil",CLA;;;;;'
'Thiago Souto,2014-01-07T23:39:26,Putz,2,1,"Protagonista da Mercedes em 2014, CLA chega por R$ 147,5 mil",CLA;;;;;'
